LV1 排序,LV1 English,LV1 簡中,LV1 繁中,LV2 排序,LV2 English,LV2 簡中,LV2 繁中,Class,Class English,Class 中文,MCH,MCH Name,MCH 中文
5,Meat,肉类,肉類,5.7,Ready to Cook,预制肉品,預製肉品,29,Ready to Cook,肉類預製菜（生）,20102904,Frozen Dish Meat,凍肉類預製菜餚類
5,Meat,肉类,肉類,5.8,Others,其他,其他,25,Other Meat,其他肉類,20102523,Fresh Other Meat,鮮其他肉類
5,Meat,肉类,肉類,5.8,Others,其他,其他,25,Other Meat,其他肉類,20102524,Frozen Other Meat,凍其他肉類
6,Seafood,海鲜,海鮮,6.1,XXXXX,预留位,預留位,,,,,,
6,Seafood,海鲜,海鮮,6.2,Live Seafood,鲜活海鲜,鮮活海鮮,21,Live Seafood,活鮮類,40102101,Fresh Water Fish,淡水魚
6,Seafood,海鲜,海鮮,6.2,Live Seafood,鲜活海鲜,鮮活海鮮,21,Live Seafood,活鮮類,40102102,Salt Water Fish,海水魚
6,Seafood,海鲜,海鮮,6.2,Live Seafood,鲜活海鲜,鮮活海鮮,21,Live Seafood,活鮮類,40102103,Live Shrimp,活蝦類
6,Seafood,海鲜,海鮮,6.2,Live Seafood,鲜活海鲜,鮮活海鮮,21,Live Seafood,活鮮類,40102104,Live Crab,活蟹類
6,Seafood,海鲜,海鮮,6.2,Live Seafood,鲜活海鲜,鮮活海鮮,21,Live Seafood,活鮮類,40102105,Live Shellfish,活貝類
6,Seafood,海鲜,海鮮,6.2,Live Seafood,鲜活海鲜,鮮活海鮮,21,Live Seafood,活鮮類,40102106,Other live seafood,其他活鮮類
6,Seafood,海鲜,海鮮,6.2,Live Seafood,鲜活海鲜,鮮活海鮮,21,Live Seafood,活鮮類,40102199,Seafood dept. key,0
6,Seafood,海鲜,海鮮,6.3,Fresh Seafood,冰鲜水产,冰鮮水產,22,Fresh Seafood,冰鮮類,40102201,Fresh Fish,冰鮮魚類
6,Seafood,海鲜,海鮮,6.3,Fresh Seafood,冰鲜水产,冰鮮水產,22,Fresh Seafood,冰鮮類,40102202,Fresh Shrimp,冰鮮蝦類
6,Seafood,海鲜,海鮮,6.3,Fresh Seafood,冰鲜水产,冰鮮水產,22,Fresh Seafood,冰鮮類,40102203,Fresh Shellfish,冰鮮類貝
6,Seafood,海鲜,海鮮,6.3,Fresh Seafood,冰鲜水产,冰鮮水產,22,Fresh Seafood,冰鮮類,40102204,Other Fresh Seafood,其他冰鮮類
6,Seafood,海鲜,海鮮,6.3,Fresh Seafood,冰鲜水产,冰鮮水產,22,Fresh Seafood,冰鮮類,40102205,Processed Fresh Fish,加工冰鮮魚
6,Seafood,海鲜,海鮮,6.3,Fresh Seafood,冰鲜水产,冰鮮水產,22,Fresh Seafood,冰鮮類,40102206,Proc Fresh Shellfish,加工冰鮮貝類
6,Seafood,海鲜,海鮮,6.3,Fresh Seafood,冰鲜水产,冰鮮水產,22,Fresh Seafood,冰鮮類,40102207,Proc Fresh Shrimp,加工冰鮮蝦類
6,Seafood,海鲜,海鮮,6.3,Fresh Seafood,冰鲜水产,冰鮮水產,22,Fresh Seafood,冰鮮類,40102208,Oth Processed Fresh ,其他加工冰鮮類
6,Seafood,海鲜,海鮮,6.4,Frozen Seafood,冷冻海鲜,冷凍海鮮,24,Frozen Seafood,冷凍海產,40102401,Frozen Whole Fish,凍整魚類
6,Seafood,海鲜,海鮮,6.4,Frozen Seafood,冷冻海鲜,冷凍海鮮,24,Frozen Seafood,冷凍海產,40102402,Frozen Fish Fillet,凍魚扒類
6,Seafood,海鲜,海鮮,6.4,Frozen Seafood,冷冻海鲜,冷凍海鮮,24,Frozen Seafood,冷凍海產,40102403,Frz Shrimp Head on,凍帶頭蝦
6,Seafood,海鲜,海鮮,6.4,Frozen Seafood,冷冻海鲜,冷凍海鮮,24,Frozen Seafood,冷凍海產,40102404,Frz Shrimp WO Head,凍去頭蝦
6,Seafood,海鲜,海鮮,6.4,Frozen Seafood,冷冻海鲜,冷凍海鮮,24,Frozen Seafood,冷凍海產,40102405,Frozen Shellfish,凍貝類
6,Seafood,海鲜,海鮮,6.4,Frozen Seafood,冷冻海鲜,冷凍海鮮,24,Frozen Seafood,冷凍海產,40102406,Crab Meat,假蟹肉
6,Seafood,海鲜,海鮮,6.4,Frozen Seafood,冷冻海鲜,冷凍海鮮,24,Frozen Seafood,冷凍海產,40102407,Frozen Crab,凍蟹類
6,Seafood,海鲜,海鮮,6.4,Frozen Seafood,冷冻海鲜,冷凍海鮮,24,Frozen Seafood,冷凍海產,40102409,Other Frozen seafood,其他凍海產
6,Seafood,海鲜,海鮮,6.5,Sushi/Sashimi,寿司/生鱼片,壽司/生魚片,23,Sushi,壽司類,40102301,Sushi,壽司類
6,Seafood,海鲜,海鮮,6.5,Sushi/Sashimi,寿司/生鱼片,壽司/生魚片,23,Sushi,壽司類,40102302,Sashimi,魚生類
6,Seafood,海鲜,海鮮,6.5,Sushi/Sashimi,寿司/生鱼片,壽司/生魚片,23,Sushi,壽司類,40102303,Sushi Roll,壽司卷
6,Seafood,海鲜,海鮮,6.5,Sushi/Sashimi,寿司/生鱼片,壽司/生魚片,23,Sushi,壽司類,40102304,Poke Bowl,鱼生饭
6,Seafood,海鲜,海鮮,6.5,Sushi/Sashimi,寿司/生鱼片,壽司/生魚片,23,Sushi,壽司類,40102305,Combo Box,壽司拼盤
6,Seafood,海鲜,海鮮,6.5,Sushi/Sashimi,寿司/生鱼片,壽司/生魚片,23,Sushi,壽司類,40102306,Mat. Whole Salmon,原料鲜整條三文魚
6,Seafood,海鲜,海鮮,6.6,Ready to Cook,预制海鲜,預製海鮮,25,Frz Hotpot Sfd ball,冷凍火鍋魚丸,40102501,Frz Hotpot Sfd ball,冷凍火鍋魚丸
6,Seafood,海鲜,海鮮,6.6,Ready to Cook,预制海鲜,預製海鮮,26,Seafood Ready toCook,海鮮預製菜,40102601,Seafood RTC Chilled ,冷藏海鮮預製菜
6,Seafood,海鲜,海鮮,6.6,Ready to Cook,预制海鲜,預製海鮮,26,Seafood Ready toCook,海鮮預製菜,40102602,Seafood RTC Frozen,冷凍海鮮預製菜
6,Seafood,海鲜,海鮮,6.7,Dry Seafood,干海产,乾海產,27,Dry Seafood,乾海產,40102701,Dry Fish,乾魚類
6,Seafood,海鲜,海鮮,6.7,Dry Seafood,干海产,乾海產,27,Dry Seafood,乾海產,40102702,Dry Shrimp,乾蝦類
6,Seafood,海鲜,海鮮,6.7,Dry Seafood,干海产,乾海產,27,Dry Seafood,乾海產,40102703,Dry Shellfish,乾貝類
6,Seafood,海鲜,海鮮,6.7,Dry Seafood,干海产,乾海產,27,Dry Seafood,乾海產,40102704,Dry squid,乾軟足類
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.1,XXXXX,预留位,預留位,,,,,,
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,55,PlantMilk&YogurtDrk,植物奶/乳酸飲,10105501,Soy Milk,豆奶
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,55,PlantMilk&YogurtDrk,植物奶/乳酸飲,10105502,Almond Milk,杏仁奶
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,55,PlantMilk&YogurtDrk,植物奶/乳酸飲,10105503,Oat Milk,燕麥奶
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,55,PlantMilk&YogurtDrk,植物奶/乳酸飲,10105504,Rice Milk,米漿飲品
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,55,PlantMilk&YogurtDrk,植物奶/乳酸飲,10105505,Coconut Milk,椰子奶
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,55,PlantMilk&YogurtDrk,植物奶/乳酸飲,10105511,Yogurt Drink,常溫乳酸飲料
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,55,PlantMilk&YogurtDrk,植物奶/乳酸飲,10105521,Oth PltMilkYogurtDrk,其他植物蛋白/乳酸飲料
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,21,Milk,牛奶,10302101,Milk Whole 3.5%,冷藏牛奶 全脂3.5%
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,21,Milk,牛奶,10302102,Milk Non-Fat <0.5%,冷藏牛奶 脫脂<0.5%
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,21,Milk,牛奶,10302103,Milk Low Fat 1%,冷藏牛奶 低脂 1%
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,21,Milk,牛奶,10302104,Milk 2%,冷藏牛奶 2%
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,21,Milk,牛奶,10302105,Half&Half,冷藏半奶半奶油
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,21,Milk,牛奶,10302106,Heavy Cream,冷藏鮮奶油
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,21,Milk,牛奶,10302107,Other Milk Products,其他冷藏動物奶
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,22,Cheese & Butter,起司/牛油,10302201,Cheese,起司
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,22,Cheese & Butter,起司/牛油,10302202,Butter,牛油/奶油
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,22,Cheese & Butter,起司/牛油,10302203,Margarine,植物奶油
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,22,Cheese & Butter,起司/牛油,10302204,Other fat/cheese,其他起司以及動物油
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,23,Yogurt,優酪乳,10302301,Yogurt Mainstrm reg,優酪乳 主流普通
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,23,Yogurt,優酪乳,10302302,Yogurt Mnstrm Greek,優酪乳 希臘式
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,23,Yogurt,優酪乳,10302303,Yogurt Chinese Style,優酪乳 中式
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,23,Yogurt,優酪乳,10302304,Yogurt Drink Chill,冷藏養樂多
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,23,Yogurt,優酪乳,10302305,Other Yogurt/drink,其他冷藏乳酸飲料
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,24,Chilled Dairy Drink,冷藏乳制飲品,10302401,Dairy Drink Mainstrm,乳制飲品 主流
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,24,Chilled Dairy Drink,冷藏乳制飲品,10302402,Dairy Drink China,乳制飲品 中國
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,24,Chilled Dairy Drink,冷藏乳制飲品,10302403,Dairy Drink Taiwan,乳制飲品 台灣
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,24,Chilled Dairy Drink,冷藏乳制飲品,10302404,Dairy Drink Korea,乳制飲品 韓國
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,24,Chilled Dairy Drink,冷藏乳制飲品,10302405,Dairy Drink Japan,乳制飲品 日本
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,24,Chilled Dairy Drink,冷藏乳制飲品,10302406,Other Dairy Drink,其它乳制飲品
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,25,Chilled Plant Milk,冷藏植物奶,10302501,Chilled Soy Milk MS,冷藏豆漿豆奶 主流
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,25,Chilled Plant Milk,冷藏植物奶,10302502,Chilled Soy Milk OT,冷藏豆漿豆奶 其他
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,25,Chilled Plant Milk,冷藏植物奶,10302503,Chilled Almond Milk,冷藏杏仁奶
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,25,Chilled Plant Milk,冷藏植物奶,10302504,Chilled Oat Milk,冷藏燕麥奶
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,25,Chilled Plant Milk,冷藏植物奶,10302505,Other Chill plt milk,冷藏其他植物奶
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,27,Chilled Coffee,冷藏咖啡,10302703,Chilled Coffee Mate,冷藏咖啡伴侶
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,51,Egg Regular,普通鷄蛋,10305101,Egg Regular,普通鷄蛋
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,52,Egg Ranch Free,走地鷄鷄蛋,10305201,Egg Ranch Free,走地鷄鷄蛋
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,53,Processed Egg,加工蛋類,10305301,Salted Egg,鹹鴨蛋
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,53,Processed Egg,加工蛋類,10305302,Preserved Egg,皮蛋
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,54,Organic Egg,有機蛋類,10305401,Organic Egg,有機蛋類
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,55,Other Egg,其他蛋類,10305501,Other Egg,其他蛋類
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.2,Dairy/Plant Milk/Eggs,乳制品/植物奶/蛋类,乳製品/植物奶/蛋類,56,Cooked marinated Eeg,卤蛋类,10305601,Cooked marinated Eeg,卤蛋类
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.3,Dumplings,水饺/锅贴/馄饨/小笼包,水餃/鍋貼/餛飩/小籠包,21,Dumpling &Popsticker,水餃鍋貼,10402101,Frz Meat Dumpling CH,冷凍肉水餃 中式
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.3,Dumplings,水饺/锅贴/馄饨/小笼包,水餃/鍋貼/餛飩/小籠包,21,Dumpling &Popsticker,水餃鍋貼,10402102,Frz Meat Dumpling JP,冷凍肉水餃 日式
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.3,Dumplings,水饺/锅贴/馄饨/小笼包,水餃/鍋貼/餛飩/小籠包,21,Dumpling &Popsticker,水餃鍋貼,10402103,Frz Meat Dumpling KO,冷凍肉水餃 韓式
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.3,Dumplings,水饺/锅贴/馄饨/小笼包,水餃/鍋貼/餛飩/小籠包,21,Dumpling &Popsticker,水餃鍋貼,10402104,Frz Sfd Dumpling CH,冷凍海鮮餃 中式
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.3,Dumplings,水饺/锅贴/馄饨/小笼包,水餃/鍋貼/餛飩/小籠包,21,Dumpling &Popsticker,水餃鍋貼,10402105,Frz Sfd Dumpling JP,冷凍海鮮餃 日式
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.3,Dumplings,水饺/锅贴/馄饨/小笼包,水餃/鍋貼/餛飩/小籠包,21,Dumpling &Popsticker,水餃鍋貼,10402106,Frz Sfd Dumpling KO,冷凍海鮮餃 韓式
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.3,Dumplings,水饺/锅贴/馄饨/小笼包,水餃/鍋貼/餛飩/小籠包,21,Dumpling &Popsticker,水餃鍋貼,10402107,Frz Pot Sticker CH,冷凍鍋貼 中式
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.3,Dumplings,水饺/锅贴/馄饨/小笼包,水餃/鍋貼/餛飩/小籠包,21,Dumpling &Popsticker,水餃鍋貼,10402108,Frz Pot Sticker JP,冷凍鍋貼 日式
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.3,Dumplings,水饺/锅贴/馄饨/小笼包,水餃/鍋貼/餛飩/小籠包,21,Dumpling &Popsticker,水餃鍋貼,10402109,Frz Pot Sticker KO,冷凍鍋貼 韓式
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.3,Dumplings,水饺/锅贴/馄饨/小笼包,水餃/鍋貼/餛飩/小籠包,21,Dumpling &Popsticker,水餃鍋貼,10402110,Frozen Vege Dumpling,冷凍素水餃 韓式
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.3,Dumplings,水饺/锅贴/馄饨/小笼包,水餃/鍋貼/餛飩/小籠包,21,Dumpling &Popsticker,水餃鍋貼,10402111,Other Frz Dumplings,其他冷凍水餃鍋貼
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.3,Dumplings,水饺/锅贴/馄饨/小笼包,水餃/鍋貼/餛飩/小籠包,23,Frozen Dim Sum,冷凍包點,10402304,Frz Meat Soup Dpl CH,冷凍含肉小籠包 中式
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.3,Dumplings,水饺/锅贴/馄饨/小笼包,水餃/鍋貼/餛飩/小籠包,23,Frozen Dim Sum,冷凍包點,10402305,Frz Meat Soup Dpl KO,冷凍含肉小籠包 韓式
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.3,Dumplings,水饺/锅贴/馄饨/小笼包,水餃/鍋貼/餛飩/小籠包,23,Frozen Dim Sum,冷凍包點,10402306,Frz Veg Soup Dpl CH,冷凍素小籠包
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.4,Buns/Pancakes/Dim Sum,包子/馒头/饼类/点心,包子/饅頭/餅類/點心,31,Chilled Noodle&Bun,冷藏麵點,10303106,Chilled Bun,冷藏饅頭包點
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.4,Buns/Pancakes/Dim Sum,包子/馒头/饼类/点心,包子/饅頭/餅類/點心,31,Chilled Noodle&Bun,冷藏麵點,10303107,Chill Rdsh/Taro Cake,冷藏蘿蔔糕芋頭糕
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.4,Buns/Pancakes/Dim Sum,包子/馒头/饼类/点心,包子/饅頭/餅類/點心,31,Chilled Noodle&Bun,冷藏麵點,10303111,Chilled Pancake,冷藏燒餅捲餅
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.4,Buns/Pancakes/Dim Sum,包子/馒头/饼类/点心,包子/饅頭/餅類/點心,23,Frozen Dim Sum,冷凍包點,10402301,Frozen Meat Bun,冷凍肉包
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.4,Buns/Pancakes/Dim Sum,包子/馒头/饼类/点心,包子/饅頭/餅類/點心,23,Frozen Dim Sum,冷凍包點,10402302,Frozen Vege Bun,冷凍素包
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.4,Buns/Pancakes/Dim Sum,包子/馒头/饼类/点心,包子/饅頭/餅類/點心,23,Frozen Dim Sum,冷凍包點,10402303,Frozen Dessert Bun,冷凍甜包
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.4,Buns/Pancakes/Dim Sum,包子/馒头/饼类/点心,包子/饅頭/餅類/點心,23,Frozen Dim Sum,冷凍包點,10402307,Frz Plain Bun Taiwan,冷凍饅頭 台灣
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.4,Buns/Pancakes/Dim Sum,包子/馒头/饼类/点心,包子/饅頭/餅類/點心,23,Frozen Dim Sum,冷凍包點,10402308,Frz Plain Bun CH,冷凍饅頭 中國
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.4,Buns/Pancakes/Dim Sum,包子/馒头/饼类/点心,包子/饅頭/餅類/點心,23,Frozen Dim Sum,冷凍包點,10402309,Frozen Shumai,冷凍燒賣
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.4,Buns/Pancakes/Dim Sum,包子/馒头/饼类/点心,包子/饅頭/餅類/點心,23,Frozen Dim Sum,冷凍包點,10402310,Frozen Spring Roll,冷凍春捲
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.4,Buns/Pancakes/Dim Sum,包子/馒头/饼类/点心,包子/饅頭/餅類/點心,23,Frozen Dim Sum,冷凍包點,10402311,Other Frz Dim Sum ,其他冷凍包點
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.4,Buns/Pancakes/Dim Sum,包子/馒头/饼类/点心,包子/饅頭/餅類/點心,23,Frozen Dim Sum,冷凍包點,10402312,Frz DimSum Shrmp Dpg,冷凍蝦餃
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.4,Buns/Pancakes/Dim Sum,包子/馒头/饼类/点心,包子/饅頭/餅類/點心,23,Frozen Dim Sum,冷凍包點,10402316,Frozen Fried Dough,冷凍油條
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.4,Buns/Pancakes/Dim Sum,包子/馒头/饼类/点心,包子/饅頭/餅類/點心,23,Frozen Dim Sum,冷凍包點,10402317,Frz Radish/Taro Cake,冷凍蘿蔔芋頭地瓜糕
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.4,Buns/Pancakes/Dim Sum,包子/馒头/饼类/点心,包子/饅頭/餅類/點心,24,Frozen Meal,冷凍餐食,10402408,Frozen Pancake,冷凍手抓餅
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.4,Buns/Pancakes/Dim Sum,包子/馒头/饼类/点心,包子/饅頭/餅類/點心,24,Frozen Meal,冷凍餐食,10402409,Frz Pancake Savory,冷凍餡餅 鹹
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.4,Buns/Pancakes/Dim Sum,包子/馒头/饼类/点心,包子/饅頭/餅類/點心,24,Frozen Meal,冷凍餐食,10402410,Frz Pancake Sweet,冷凍餡餅 甜
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.5,XXXXX,预留位,預留位,,,,,,
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.6,XXXXX,预留位,預留位,,,,,,
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.7,Noodles/Rice Cakes/Konjac,面/年糕/蒟蒻/魔芋,麵/年糕/蒟蒻/魔芋,31,Chilled Noodle&Bun,冷藏麵點,10303101,Chill Rice Noodle,冷藏米粉粿條河粉 無料包
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.7,Noodles/Rice Cakes/Konjac,面/年糕/蒟蒻/魔芋,麵/年糕/蒟蒻/魔芋,31,Chilled Noodle&Bun,冷藏麵點,10303102,Chill Rice Ndl W/SN,冷藏米粉粿條河粉 含料包
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.7,Noodles/Rice Cakes/Konjac,面/年糕/蒟蒻/魔芋,麵/年糕/蒟蒻/魔芋,31,Chilled Noodle&Bun,冷藏麵點,10303103,Chill Wheat Noodle,冷藏麵條烏冬 無料包
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.7,Noodles/Rice Cakes/Konjac,面/年糕/蒟蒻/魔芋,麵/年糕/蒟蒻/魔芋,31,Chilled Noodle&Bun,冷藏麵點,10303104,Chill Wheat NDL W/SN,冷藏麵條烏冬 含料包
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.7,Noodles/Rice Cakes/Konjac,面/年糕/蒟蒻/魔芋,麵/年糕/蒟蒻/魔芋,31,Chilled Noodle&Bun,冷藏麵點,10303105,Chilled Rice Cake,冷藏年糕
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.7,Noodles/Rice Cakes/Konjac,面/年糕/蒟蒻/魔芋,麵/年糕/蒟蒻/魔芋,32,Wrapper&Chill Ingred,餃子皮/冷藏食材,10303204,Chilled Konjac,冷藏魔芋
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.7,Noodles/Rice Cakes/Konjac,面/年糕/蒟蒻/魔芋,麵/年糕/蒟蒻/魔芋,24,Frozen Meal,冷凍餐食,10402406,Frz Udon Noodle pln,冷凍烏冬麵 無料包
7,Chilled/Frozen,冷藏冷冻,冷藏冷凍,7.7,Noodles/Rice Cakes/Konjac,面/年糕/蒟蒻/魔芋,麵/年糕/蒟蒻/魔芋,24,Frozen Meal,冷凍餐食,10402407,Frz Noodle Plain,冷凍麵條 無料包
