CURRENT 現有舊模板,,,CURRENT 現有舊模板,,,新 MCH,,,,,
LV1 English,LV1 繁中,LV1 簡中,LV2 English,LV2 繁中,LV2 簡中,Class,Class English,Class 中文,MCH,MCH Name,MCH 中文
Snacks,零食,零食,Bean Curd/Jerkies/Dried Seafood,豆乾/肉乾/海鮮零食,豆干/肉干/海鲜零食,30,Jerky & Soy Snack,肉乾/豆乾,10103062,Gluten Snack Tw Brd,麵筋零食台系
Snacks,零食,零食,Bean Curd/Jerkies/Dried Seafood,豆乾/肉乾/海鮮零食,豆干/肉干/海鲜零食,30,Jerky & Soy Snack,肉乾/豆乾,10103069,Gluten Snack Oth Brd,麵筋零食其他
Snacks,零食,零食,Bean Curd/Jerkies/Dried Seafood,豆乾/肉乾/海鮮零食,豆干/肉干/海鲜零食,30,Jerky & Soy Snack,肉乾/豆乾,10103071,Konjac Snack,魔芋
Snacks,零食,零食,Bean Curd/Jerkies/Dried Seafood,豆乾/肉乾/海鮮零食,豆干/肉干/海鲜零食,30,Jerky & Soy Snack,肉乾/豆乾,10103081,Oth Jerky Soy Snack,其他肉乾豆乾
Snacks,零食,零食,Dried Fruits/Seaweed,果乾/海苔,果干/海苔,31,Dry Fruit&Vege Snack,果蔬乾/蜜餞,10103101,Dry Mango,芒果乾
Snacks,零食,零食,Dried Fruits/Seaweed,果乾/海苔,果干/海苔,31,Dry Fruit&Vege Snack,果蔬乾/蜜餞,10103102,Raisin/Grape Snack,葡萄乾
Snacks,零食,零食,Dried Fruits/Seaweed,果乾/海苔,果干/海苔,31,Dry Fruit&Vege Snack,果蔬乾/蜜餞,10103103,Dry Banana,香蕉乾
Snacks,零食,零食,Dried Fruits/Seaweed,果乾/海苔,果干/海苔,31,Dry Fruit&Vege Snack,果蔬乾/蜜餞,10103104,Dry Apple,蘋果乾/脆
Snacks,零食,零食,Dried Fruits/Seaweed,果乾/海苔,果干/海苔,31,Dry Fruit&Vege Snack,果蔬乾/蜜餞,10103105,Dry Date,棗乾
Snacks,零食,零食,Dried Fruits/Seaweed,果乾/海苔,果干/海苔,31,Dry Fruit&Vege Snack,果蔬乾/蜜餞,10103111,Dry Sweet Potato,地瓜乾/紫薯乾
Snacks,零食,零食,Dried Fruits/Seaweed,果乾/海苔,果干/海苔,31,Dry Fruit&Vege Snack,果蔬乾/蜜餞,10103112,Dry Mushroom Chips,蘑菇乾
Snacks,零食,零食,Dried Fruits/Seaweed,果乾/海苔,果干/海苔,31,Dry Fruit&Vege Snack,果蔬乾/蜜餞,10103121,Mixed Dry Fruit Vege,綜合果蔬乾
Snacks,零食,零食,Dried Fruits/Seaweed,果乾/海苔,果干/海苔,31,Dry Fruit&Vege Snack,果蔬乾/蜜餞,10103122,Other Dry Fruit Vege,其他果蔬乾
Snacks,零食,零食,Dried Fruits/Seaweed,果乾/海苔,果干/海苔,31,Dry Fruit&Vege Snack,果蔬乾/蜜餞,10103131,Marinated Plum,梅乾/話梅
Snacks,零食,零食,Dried Fruits/Seaweed,果乾/海苔,果干/海苔,31,Dry Fruit&Vege Snack,果蔬乾/蜜餞,10103132,Marinated Apricot,杏乾
Snacks,零食,零食,Dried Fruits/Seaweed,果乾/海苔,果干/海苔,31,Dry Fruit&Vege Snack,果蔬乾/蜜餞,10103133,Hawthorn Snack,山楂零食
Snacks,零食,零食,Dried Fruits/Seaweed,果乾/海苔,果干/海苔,31,Dry Fruit&Vege Snack,果蔬乾/蜜餞,10103141,Oth Marinated Fruit,其他果乾蜜餞
Snacks,零食,零食,Dried Fruits/Seaweed,果乾/海苔,果干/海苔,31,Dry Fruit&Vege Snack,果蔬乾/蜜餞,10103142,Bulk Dry Fruit &Vege,稱重果蔬乾/蜜餞
Snacks,零食,零食,Dried Fruits/Seaweed,果乾/海苔,果干/海苔,32,Seaweed Snack,即食海苔,10103201,Seaweed Snack Kr Brd,即食海苔韓系
Snacks,零食,零食,Dried Fruits/Seaweed,果乾/海苔,果干/海苔,32,Seaweed Snack,即食海苔,10103202,Seaweed Snack Jp Brd,即食海苔日系
Snacks,零食,零食,Dried Fruits/Seaweed,果乾/海苔,果干/海苔,32,Seaweed Snack,即食海苔,10103211,Seaweed Snack OthBrd,即食海苔其他
Snacks,零食,零食,Dried Fruits/Seaweed,果乾/海苔,果干/海苔,32,Seaweed Snack,即食海苔,10103221,Sushi Seaweed,包飯海苔
Snacks,零食,零食,Dried Fruits/Seaweed,果乾/海苔,果干/海苔,32,Seaweed Snack,即食海苔,10103231,Other Seaweed Snack,其他即食海苔
Snacks,零食,零食,Pastry/Cake,糕點/蛋糕,糕点/蛋糕,24,Pastry,糕餅點心,10102401,Snack Cake Mnstr Brd,零食蛋糕主流
Snacks,零食,零食,Pastry/Cake,糕點/蛋糕,糕点/蛋糕,24,Pastry,糕餅點心,10102402,Snack Cake Ch/Tw Brd,零食蛋糕中系台系
Snacks,零食,零食,Pastry/Cake,糕點/蛋糕,糕点/蛋糕,24,Pastry,糕餅點心,10102403,Snack Cake Jp Brand,零食蛋糕日系
Snacks,零食,零食,Pastry/Cake,糕點/蛋糕,糕点/蛋糕,24,Pastry,糕餅點心,10102404,Snack Cake Kr Brand,零食蛋糕韓系
Snacks,零食,零食,Pastry/Cake,糕點/蛋糕,糕点/蛋糕,24,Pastry,糕餅點心,10102411,Snack Cake Oth Brand,零食蛋糕其他
Snacks,零食,零食,Pastry/Cake,糕點/蛋糕,糕点/蛋糕,24,Pastry,糕餅點心,10102421,Snack Bread MnstrBrd,零食麵包主流
Snacks,零食,零食,Pastry/Cake,糕點/蛋糕,糕点/蛋糕,24,Pastry,糕餅點心,10102422,Snack Bread ChTw Brd,零食麵包中系台系
Snacks,零食,零食,Pastry/Cake,糕點/蛋糕,糕点/蛋糕,24,Pastry,糕餅點心,10102423,Snack Bread Jp Brand,零食麵包日系
Snacks,零食,零食,Pastry/Cake,糕點/蛋糕,糕点/蛋糕,24,Pastry,糕餅點心,10102424,Snack Bread Kr Brand,零食麵包韓系
Snacks,零食,零食,Pastry/Cake,糕點/蛋糕,糕点/蛋糕,24,Pastry,糕餅點心,10102431,Snack Bread Oth Brd,零食麵包其他
Snacks,零食,零食,Pastry/Cake,糕點/蛋糕,糕点/蛋糕,24,Pastry,糕餅點心,10102441,Fruit Cake,水果酥
Snacks,零食,零食,Pastry/Cake,糕點/蛋糕,糕点/蛋糕,24,Pastry,糕餅點心,10102442,Red/Mungbean Pastry,紅豆綠豆酥餅/糕
Snacks,零食,零食,Pastry/Cake,糕點/蛋糕,糕点/蛋糕,24,Pastry,糕餅點心,10102443,Sachima Soft Cake,沙琪瑪
Snacks,零食,零食,Pastry/Cake,糕點/蛋糕,糕点/蛋糕,24,Pastry,糕餅點心,10102444,Mochi,麻糬
Snacks,零食,零食,Pastry/Cake,糕點/蛋糕,糕点/蛋糕,24,Pastry,糕餅點心,10102445,Puff Cookie,泡芙
Snacks,零食,零食,Pastry/Cake,糕點/蛋糕,糕点/蛋糕,43,Brand Bakery SSL,供應商烘培短保,10104301,Toast,吐司
Snacks,零食,零食,Pastry/Cake,糕點/蛋糕,糕点/蛋糕,43,Brand Bakery SSL,供應商烘培短保,10104302,Roll,餐包
Snacks,零食,零食,Pastry/Cake,糕點/蛋糕,糕点/蛋糕,43,Brand Bakery SSL,供應商烘培短保,10104303,Tortilla,卷餅
Snacks,零食,零食,Pastry/Cake,糕點/蛋糕,糕点/蛋糕,43,Brand Bakery SSL,供應商烘培短保,10104309,Other Brd Bakery SSL,其他供應商烘培短保
Instant,速食,速食,Drink Mix,即食沖調,即食冲调,33,Drink Powder,沖泡飲料,10103301,GrainsPowder NoSugar,無糖穀物粉
Instant,速食,速食,Drink Mix,即食沖調,即食冲调,33,Drink Powder,沖泡飲料,10103311,Sesame Powder,芝麻糊
Instant,速食,速食,Drink Mix,即食沖調,即食冲调,33,Drink Powder,沖泡飲料,10103312,Soy Milk Powder,豆漿粉
Instant,速食,速食,Drink Mix,即食沖調,即食冲调,33,Drink Powder,沖泡飲料,10103321,Other Grain Powder,其他穀物粉
Instant,速食,速食,Drink Mix,即食沖調,即食冲调,33,Drink Powder,沖泡飲料,10103341,Other Drink Powder,其他沖泡飲料
Instant,速食,速食,Drink Mix,即食沖調,即食冲调,35,Cereal,麥片,10103501,Oatmeal Mnstr Brand,燕麥片主流
Instant,速食,速食,Drink Mix,即食沖調,即食冲调,35,Cereal,麥片,10103511,Oatmeal Other Brand,燕麥片其他
Instant,速食,速食,Drink Mix,即食沖調,即食冲调,35,Cereal,麥片,10103521,Granola Mnstr Brand,穀麥片主流
Instant,速食,速食,Drink Mix,即食沖調,即食冲调,35,Cereal,麥片,10103531,Granola Other Brand,穀麥片其他
Instant,速食,速食,Drink Mix,即食沖調,即食冲调,35,Cereal,麥片,10103541,Cereal Mnstr Brand,早餐穀物主流
Instant,速食,速食,Drink Mix,即食沖調,即食冲调,35,Cereal,麥片,10103551,Cereal Other Brand,早餐穀物其他
Instant,速食,速食,Drink Mix,即食沖調,即食冲调,35,Cereal,麥片,10103561,Granola/Cereal Bar,早餐穀物棒
